codCliente,codPoliza,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
139620,138484,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139625,138504,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139627,138506,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139629,138519,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139631,138547,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139633,138558,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139634,138565,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139639,138586,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139641,138589,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139643,138594,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139646,138674,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139656,138659,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139661,138669,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139662,138672,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139668,138699,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139670,138701,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139672,138703,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139673,139059,Vida,Patrimoniales,0,1,0,0,0,0
139681,139036,Vida,Patrimoniales,0,1,0,0,0,0
139681,138796,Patrimoniales,Cumplimiento,0,1,0,0,1,0
139681,138741,Cumplimiento,Salud,0,1,0,1,1,0
139681,138966,Salud,Autos,1,1,0,1,1,0
139683,138743,Cumplimiento,Patrimoniales,0,0,0,1,0,0
139687,139003,Salud,Patrimoniales,1,0,0,0,0,0
139698,139074,Vida,Patrimoniales,0,1,0,0,0,0
139698,138790,Patrimoniales,Autos,0,1,0,0,1,0
139703,139054,Salud,Patrimoniales,1,0,0,0,0,0
139710,138828,Patrimoniales,Salud,0,0,0,0,1,0
139718,138845,Salud,Vida,1,0,0,0,0,0
139721,138857,Patrimoniales,Salud,0,0,0,0,1,0
139728,138930,Salud,Otros,1,0,0,0,0,0
139729,138959,Salud,Patrimoniales,1,0,0,0,0,0
139729,161058,Patrimoniales,Autos,1,0,0,0,1,0
139729,161444,Autos,Vida,1,0,1,0,1,0
139740,139024,Vida,Salud,0,1,0,0,0,0
139745,138981,Salud,Autos,1,0,0,0,0,0
139748,138988,Salud,Autos,1,0,0,0,0,0
139750,139006,Salud,Vida,1,0,0,0,0,0
139751,142188,Autos,Salud,0,0,1,0,0,0
139765,139015,Salud,Vida,1,0,0,0,0,0
139786,139089,Vida,Salud,0,1,0,0,0,0
139790,139056,Vida,Autos,0,1,0,0,0,0
139791,139057,Vida,Autos,0,1,0,0,0,0
139792,139108,Vida,Salud,0,1,0,0,0,0
139800,139292,Salud,Vida,1,0,0,0,0,0
141862,139213,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141875,139261,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141876,139430,Autos,Salud,0,0,1,0,0,0
141877,139263,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141878,139265,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141891,139291,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141911,139327,Vida,Autos,0,1,0,0,0,0
141933,139396,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141934,139401,Cumplimiento,Patrimoniales,0,0,0,1,0,0
141978,139509,Vida,Autos,0,1,0,0,0,0
141980,139518,Salud,Autos,1,0,0,0,0,0
142417,140900,Autos,Vida,0,0,1,0,0,0
142417,143366,Vida,Salud,0,1,1,0,0,0
142431,140935,Salud,Patrimoniales,1,0,0,0,0,0
142609,140955,Patrimoniales,Autos,0,0,0,0,1,0
142626,140965,Cumplimiento,Patrimoniales,0,0,0,1,0,0
142736,141010,Cumplimiento,Patrimoniales,0,0,0,1,0,0
142740,141032,Vida,Patrimoniales,0,1,0,0,0,0
142740,141026,Patrimoniales,Salud,0,1,0,0,1,0
142740,141035,Salud,Autos,1,1,0,0,1,0
142744,141581,Autos,Patrimoniales,0,0,1,0,0,0
142747,141025,Patrimoniales,Salud,0,0,0,0,1,0
142759,141736,Salud,Vida,1,0,0,0,0,0
142765,141049,Vida,Autos,0,1,0,0,0,0
142775,141061,Autos,Salud,0,0,1,0,0,0
142794,141080,Salud,Vida,1,0,0,0,0,0
142794,141711,Vida,Autos,1,1,0,0,0,0
142795,141082,Salud,Vida,1,0,0,0,0,0
142799,141087,Vida,Autos,0,1,0,0,0,0
142801,141090,Vida,Autos,0,1,0,0,0,0
142826,141116,Vida,Autos,0,1,0,0,0,0
142862,141593,Autos,Vida,0,0,1,0,0,0
142879,141172,Salud,Vida,1,0,0,0,0,0
142882,143756,Autos,Patrimoniales,0,0,1,0,0,0
142914,141207,Vida,Autos,0,1,0,0,0,0
142921,141214,Salud,Autos,1,0,0,0,0,0
142921,143916,Autos,Vida,1,0,1,0,0,0
142996,141635,Cumplimiento,Patrimoniales,0,0,0,1,0,0
143008,143731,Autos,Salud,0,0,1,0,0,0
143012,143860,Autos,Salud,0,0,1,0,0,0
143019,190188,Patrimoniales,Vida,0,0,0,0,1,0
143080,143739,Autos,Salud,0,0,1,0,0,0
143136,141657,Patrimoniales,Vida,0,0,0,0,1,0
143144,141568,Autos,Cumplimiento,0,0,1,0,0,0
143157,141723,Salud,Autos,1,0,0,0,0,0
143215,211992,Vida,Salud,0,1,0,0,0,0
143293,143789,Autos,Salud,0,0,1,0,0,0
143328,143843,Autos,Patrimoniales,0,0,1,0,0,0
143391,158252,Patrimoniales,Vida,0,0,0,0,1,0
143393,142061,Cumplimiento,Patrimoniales,0,0,0,1,0,0
143407,142100,Cumplimiento,Patrimoniales,0,0,0,1,0,0
143431,142173,Cumplimiento,Patrimoniales,0,0,0,1,0,0
143476,190545,Autos,Patrimoniales,0,0,1,0,0,0
143476,190528,Patrimoniales,Vida,0,0,1,0,1,0
143476,190527,Vida,Cumplimiento,0,1,1,0,1,0
145524,171152,Patrimoniales,Vida,0,0,0,0,1,0
145663,190243,Autos,Vida,0,0,1,0,0,0
145831,143580,Patrimoniales,Vida,0,0,0,0,1,0
146545,143361,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146549,143383,Vida,Autos,0,1,0,0,0,0
146550,168020,Autos,Cumplimiento,0,0,1,0,0,0
146550,165135,Cumplimiento,Patrimoniales,0,0,1,1,0,0
146550,165140,Patrimoniales,Salud,0,0,1,1,1,0
146551,143385,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146556,143397,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146620,143957,Patrimoniales,Autos,0,0,0,0,1,0
146628,188298,Patrimoniales,Vida,0,0,0,0,1,0
146638,153937,Patrimoniales,Autos,0,0,0,0,1,0
146640,150192,Autos,Patrimoniales,0,0,1,0,0,0
146641,150912,Patrimoniales,Cumplimiento,0,0,0,0,1,0
146642,150920,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146642,153943,Patrimoniales,Autos,0,0,0,1,1,0
146643,181037,Autos,Patrimoniales,0,0,1,0,0,0
146644,151012,Cumplimiento,Autos,0,0,0,1,0,0
146644,149971,Autos,Vida,0,0,1,1,0,0
146644,151747,Vida,Patrimoniales,0,1,1,1,0,0
146644,173838,Patrimoniales,Salud,0,1,1,1,1,0
146645,153951,Patrimoniales,Salud,0,0,0,0,1,0
146647,150971,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146654,154083,Patrimoniales,Salud,0,0,0,0,1,0
146655,154084,Salud,Vida,1,0,0,0,0,0
146657,154729,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146661,202645,Autos,Patrimoniales,0,0,1,0,0,0
146665,154099,Autos,Patrimoniales,0,0,1,0,0,0
146666,154100,Autos,Salud,0,0,1,0,0,0
146669,154104,Autos,Salud,0,0,1,0,0,0
146674,172869,Autos,Salud,0,0,1,0,0,0
146683,154121,Autos,Salud,0,0,1,0,0,0
146685,154124,Autos,Salud,0,0,1,0,0,0
146690,154132,Autos,Salud,0,0,1,0,0,0
146691,154134,Autos,Salud,0,0,1,0,0,0
146692,154135,Autos,Salud,0,0,1,0,0,0
146695,154140,Autos,Salud,0,0,1,0,0,0
146695,147918,Salud,Patrimoniales,1,0,1,0,0,0
146700,161456,Autos,Patrimoniales,0,0,1,0,0,0
146702,148242,Vida,Autos,0,1,0,0,0,0
146702,154148,Autos,Salud,0,1,1,0,0,0
146714,150954,Cumplimiento,Autos,0,0,0,1,0,0
146715,150958,Cumplimiento,Vida,0,0,0,1,0,0
146715,151607,Vida,Autos,0,1,0,1,0,0
146718,154626,Autos,Salud,0,0,1,0,0,0
146719,151573,Salud,Autos,1,0,0,0,0,0
146719,154165,Autos,Vida,1,0,1,0,0,0
146719,148155,Vida,Patrimoniales,1,1,1,0,0,0
146724,148356,Vida,Autos,0,1,0,0,0,0
146725,154172,Autos,Salud,0,0,1,0,0,0
146729,154177,Autos,Salud,0,0,1,0,0,0
146729,165184,Salud,Vida,1,0,1,0,0,0
146731,151605,Vida,Autos,0,1,0,0,0,0
146739,154193,Autos,Vida,0,0,1,0,0,0
146748,154480,Autos,Patrimoniales,0,0,1,0,0,0
146756,154215,Autos,Salud,0,0,1,0,0,0
146762,151749,Vida,Autos,0,1,0,0,0,0
146764,154229,Autos,Patrimoniales,0,0,1,0,0,0
146764,144312,Patrimoniales,Cumplimiento,0,0,1,0,1,0
146765,154391,Autos,Vida,0,0,1,0,0,0
146765,148031,Vida,Salud,0,1,1,0,0,0
146766,154234,Autos,Vida,0,0,1,0,0,0
146771,154244,Autos,Salud,0,0,1,0,0,0
146772,151197,Patrimoniales,Autos,0,0,0,0,1,0
146779,150898,Cumplimiento,Autos,0,0,0,1,0,0
146783,150916,Cumplimiento,Autos,0,0,0,1,0,0
146783,161460,Autos,Patrimoniales,0,0,1,1,0,0
146783,151154,Patrimoniales,Vida,0,0,1,1,1,0
146784,180183,Autos,Salud,0,0,1,0,0,0
146785,180184,Autos,Vida,0,0,1,0,0,0
146792,149981,Autos,Vida,0,0,1,0,0,0
146797,154523,Autos,Salud,0,0,1,0,0,0
146797,148162,Salud,Vida,1,0,1,0,0,0
146799,144506,Autos,Vida,0,0,1,0,0,0
146799,148501,Vida,Patrimoniales,0,1,1,0,0,0
146799,144293,Patrimoniales,Salud,0,1,1,0,1,0
146802,151196,Patrimoniales,Autos,0,0,0,0,1,0
146814,211718,Autos,Vida,0,0,1,0,0,0
146817,154305,Autos,Vida,0,0,1,0,0,0
146817,151774,Vida,Patrimoniales,0,1,1,0,0,0
146821,150899,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146823,154315,Autos,Vida,0,0,1,0,0,0
146823,147945,Vida,Salud,0,1,1,0,0,0
146824,154316,Autos,Patrimoniales,0,0,1,0,0,0
146824,151091,Patrimoniales,Vida,0,0,1,0,1,0
146825,151206,Patrimoniales,Salud,0,0,0,0,1,0
146825,151335,Salud,Autos,1,0,0,0,1,0
146831,150960,Cumplimiento,Patrimoniales,0,0,0,1,0,0
146832,154325,Autos,Salud,0,0,1,0,0,0
146832,151332,Salud,Patrimoniales,1,0,1,0,0,0
146837,150017,Autos,Vida,0,0,1,0,0,0
146838,154331,Autos,Patrimoniales,0,0,1,0,0,0
146840,154333,Autos,Salud,0,0,1,0,0,0
146846,154339,Autos,Vida,0,0,1,0,0,0
146847,154341,Autos,Vida,0,0,1,0,0,0
146849,151394,Salud,Cumplimiento,1,0,0,0,0,0
146851,154346,Autos,Vida,0,0,1,0,0,0
146851,147993,Vida,Salud,0,1,1,0,0,0
146854,154350,Autos,Salud,0,0,1,0,0,0
146855,154351,Autos,Vida,0,0,1,0,0,0
146860,154357,Autos,Salud,0,0,1,0,0,0
146862,154359,Autos,Salud,0,0,1,0,0,0
146862,147789,Salud,Vida,1,0,1,0,0,0
146865,151752,Vida,Autos,0,1,0,0,0,0
146868,154366,Autos,Salud,0,0,1,0,0,0
146868,147781,Salud,Vida,1,0,1,0,0,0
146869,154367,Autos,Vida,0,0,1,0,0,0
146880,154379,Autos,Vida,0,0,1,0,0,0
146881,154380,Autos,Salud,0,0,1,0,0,0
146885,154384,Autos,Salud,0,0,1,0,0,0
146891,150908,Cumplimiento,Autos,0,0,0,1,0,0
146895,154397,Autos,Salud,0,0,1,0,0,0
146897,154399,Autos,Patrimoniales,0,0,1,0,0,0
146899,151613,Vida,Autos,0,1,0,0,0,0
146899,154401,Autos,Salud,0,1,1,0,0,0
146905,154407,Autos,Vida,0,0,1,0,0,0
146905,147855,Vida,Patrimoniales,0,1,1,0,0,0
146905,147706,Patrimoniales,Salud,0,1,1,0,1,0
146908,154410,Autos,Vida,0,0,1,0,0,0
146908,148135,Vida,Salud,0,1,1,0,0,0
146912,154415,Autos,Vida,0,0,1,0,0,0
146920,154425,Autos,Vida,0,0,1,0,0,0
146920,147777,Vida,Salud,0,1,1,0,0,0
146923,154741,Patrimoniales,Autos,0,0,0,0,1,0
146924,154430,Autos,Vida,0,0,1,0,0,0
146926,151772,Vida,Autos,0,1,0,0,0,0
146926,154432,Autos,Salud,0,1,1,0,0,0
146927,154433,Autos,Patrimoniales,0,0,1,0,0,0
146927,151171,Patrimoniales,Salud,0,0,1,0,1,0
146927,148017,Salud,Vida,1,0,1,0,1,0
146928,148225,Vida,Autos,0,1,0,0,0,0
146928,154435,Autos,Salud,0,1,1,0,0,0
146933,154440,Autos,Salud,0,0,1,0,0,0
146935,154444,Autos,Patrimoniales,0,0,1,0,0,0
146935,151120,Patrimoniales,Salud,0,0,1,0,1,0
146936,154445,Autos,Salud,0,0,1,0,0,0
146940,154449,Autos,Salud,0,0,1,0,0,0
146943,147842,Vida,Autos,0,1,0,0,0,0
146945,154458,Autos,Patrimoniales,0,0,1,0,0,0
146950,154756,Vida,Autos,0,1,0,0,0,0
146950,154463,Autos,Patrimoniales,0,1,1,0,0,0
146952,154467,Autos,Salud,0,0,1,0,0,0
146953,154468,Autos,Vida,0,0,1,0,0,0
146953,147956,Vida,Salud,0,1,1,0,0,0
146956,154471,Autos,Salud,0,0,1,0,0,0
146956,147912,Salud,Vida,1,0,1,0,0,0
146957,154473,Autos,Patrimoniales,0,0,1,0,0,0
146961,154479,Autos,Salud,0,0,1,0,0,0
146961,148008,Salud,Vida,1,0,1,0,0,0
146962,154481,Autos,Salud,0,0,1,0,0,0
146966,154485,Autos,Salud,0,0,1,0,0,0
146968,154489,Autos,Salud,0,0,1,0,0,0
146970,154491,Autos,Salud,0,0,1,0,0,0
146970,147960,Salud,Vida,1,0,1,0,0,0
146971,148053,Vida,Autos,0,1,0,0,0,0
146971,154493,Autos,Patrimoniales,0,1,1,0,0,0
146973,154495,Autos,Salud,0,0,1,0,0,0
146979,154502,Autos,Patrimoniales,0,0,1,0,0,0
146982,154506,Autos,Salud,0,0,1,0,0,0
146982,151488,Salud,Patrimoniales,1,0,1,0,0,0
146984,150026,Autos,Patrimoniales,0,0,1,0,0,0
146985,154511,Autos,Vida,0,0,1,0,0,0
146986,154514,Autos,Vida,0,0,1,0,0,0
146986,147961,Vida,Salud,0,1,1,0,0,0
146986,151289,Salud,Patrimoniales,1,1,1,0,0,0
146989,154520,Autos,Salud,0,0,1,0,0,0
